ID#,State,LOT,Information[Bedroom],Type,Informative[Rooms],Built,Internet,Water,Information[Zestimate],SecMtg 2,SecMtgStat2,FamEmp 2,ChildAge 2,Language,Family,Grandparent,SSMC,English,Multigen,Move,Nchildren,Npersons Imputation,Partner,Under18,Over60,Over65,Workers 2,WkExp 2,WkStatus 2,Vehicles,HiValue,Validation
199,42,2,3,2,8,5,1,2,153000,0,,1,4,1,1,0,0,1,1,6,0,5,0,0,1,0,3,5,1,6,0,Test
200,42,1,3,2,9,2,1,80,145000,1,2,1,4,1,1,0,0,1,1,7,0,2,0,0,2,0,2,1,1,3,0,Validation
201,42,1,4,2,9,1,1,1000,150000,0,,4,9,1,1,0,0,1,1,7,9,9,0,0,2,2,0,9,9,2,0,Validation
202,10,1,4,2,10,6,1,600,700000,0,3,1,2,1,1,0,0,1,1,4,2,4,0,1,0,0,2,4,1,1,1,Training
203,42,1,3,2,8,5,1,1200,150000,0,,3,4,1,1,0,0,1,1,6,0,2,0,0,2,0,1,7,7,2,0,Training
204,42,2,1,1,4,7,1,700,80000,0,,1,4,1,1,0,0,1,1,5,0,2,0,0,0,0,2,2,1,2,0,Test
205,42,1,3,3,7,2,1,800,295000,0,3,4,4,1,1,0,0,1,1,7,0,3,0,0,2,2,1,9,9,1,1,Validation
206,42,1,3,2,5,9,1,700,92000,1,2,4,4,1,1,0,0,1,1,4,0,2,0,0,0,0,0,9,9,3,0,Training
207,42,1,3,3,7,5,1,1800,270000,,3,2,3,1,1,0,0,1,1,4,2,4,0,1,0,0,1,3,3,2,0,Validation
208,42,1,5,2,9,1,1,1300,190000,,3,7,3,1,3,0,0,1,1,5,4,5,0,1,0,0,1,14,13,1,0,Training
209,42,2,3,2,9,8,1,2,300000,0,3,1,4,1,1,0,0,1,1,5,0,2,0,0,0,0,2,1,1,4,1,Training
210,42,2,3,2,8,5,1,2,30000,0,3,1,4,1,1,0,0,1,1,7,0,2,0,0,2,0,2,2,1,0,0,Training
211,24,1,3.257647776,2,7.334741026,2,1,390,100000,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,1,0,Validation
212,24,1,2,3,5,3,1,1,380000,0,,,,1,6,0,0,1,1,5,0,2.190794605,0,0,1,1,,,,1,0,Validation
213,10,2,4,2,6,14,1,2,270000,0,3,2,3,2,1,0,0,1,1,1,2,4,0,1,0,0,1,3,3,2,0,Test
214,24,1,3,2,8,2,1,360,400000,0,3,1,3,2,1,0,0,1,1,4,3,5,0,1,0,0,2,1,1,1,1,Validation
215,42,1,4,2,9,5,1,150,190000,0,3,2,1,1,1,0,0,1,1,2,2,4,0,1,0,0,1,3,3,1,0,Test
216,42,3,2,2,3,7,1,2,250000,0,3,,,1,4,0,0,1,1,5,0,2.237815018,0,0,1,0,,,,1,0,Training
217,24,2,4,2,9,5,1,1200,1200000,0,,,,1,4,0,0,1,1,7,0,2.442249097,0,0,1,1,,,,1,0,Test
218,42,3,5,3,8,1,3,2,300000,,3,2,4,3,1,0,0,2,2,6,0,4,0,0,2,1,2,3,3,0,0,Test
219,24,1,3,2,9,1,1,500,175000,,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,2,0,Test
220,42,1,3,2,5,7,1,840,250000,0,3,2,2,1,1,0,0,1,1,3,2,4,0,1,0,0,1,3,3,2,0,Validation
221,42,1,3,2,6,3,1,2,70000,1,2,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,2,0,Validation
222,24,1,5,2,10,3,1,1000,1000000,0,3,1,2,1,1,0,0,1,1,3,2,4,0,1,0,0,2,1,1,2,1,Training
223,24,1,4,2,9,3,1,450,450000,0,3,1,4,1,1,0,0,1,1,5,0,2,0,0,0,0,2,1,1,2,1,Training
224,10,1,3.257647776,1,7.334741026,9,1,1,278415.0643,0,,4,4,1,1,0,0,1,1,3,0,2,0,0,2,2,0,9,9,2,0,Validation
225,42,2,3,2,6,1,1,2,30000,0,3,3,4,1,1,0,0,1,1,6,0,2,0,0,2,0,1,8,7,2,0,Training
226,24,1,3,3,5,6,1,1000,175000,0,3,5,2,1,2,0,0,1,1,4,2,3,0,1,0,0,1,10,10,1,1,Validation
227,24,2,2,2,6,11,2,2,360000,,3,2,3,1,1,0,0,1,1,4,2,4,0,1,0,0,1,6,3,2,0,Validation
228,42,2,3.257647776,2,7.334741026,1,3,2,278415.0643,0,3,1,4,1,1,0,0,1,1,7,0,4,0,0,0,0,3,1,1,1,0,Test
229,42,1,4,2,10,7,1,600,380000,0,3,1,4,1,1,0,0,1,1,3,0,2,0,0,0,0,2,1,1,2,0,Training
230,42,3,4,2,10,1,3,3000,200000,0,,2,4,1,1,0,0,1,1,7,0,2,0,0,2,2,1,6,3,2,0,Validation
231,42,2,3,2,7,3,1,550,650000,,3,1,2,1,1,0,0,1,1,2,2,4,0,1,0,0,2,1,1,2,0,Training
232,42,2,3,2,5,6,1,400,85000,0,3,1,4,1,1,0,0,1,1,7,0,2,0,0,2,1,2,2,1,2,0,Test
233,24,1,4,2,8,8,1,1000,274000,0,3,1,4,1,1,0,0,1,1,5,0,2,0,0,0,0,2,1,1,3,1,Test
234,42,1,3,2,5,5,3,460,150000,0,,,,1,6,0,0,1,1,7,0,2.557899421,0,0,1,1,,,,2,0,Training
235,24,1,3,3,6,4,1,250,200000,,,,,1,6,0,0,1,1,5,0,2.39418002,0,0,0,0,,,,1,0,Test
236,42,2,3,2,8,8,1,2,280000,0,3,1,4,1,1,0,0,1,1,5,0,3,0,0,0,0,3,1,1,3,0,Validation
237,42,1,3,2,5,1,3,660,75000,0,,8,4,1,3,0,0,1,1,7,0,2,0,0,1,1,1,15,15,0,0,Training
238,24,1,3,2,6,2,1,20,250000,0,,,,1,6,0,0,1,1,7,0,2.389023071,0,0,1,1,,,,1,0,Test
239,24,2,4,2,12,7,1,2,1000000,1,2,2,2,1,1,0,0,1,1,5,3,5,0,1,0,0,1,7,3,3,1,Validation
240,42,1,3.257647776,2,7.334741026,2,1,700,278415.0643,0,3,1,4,1,1,0,0,1,1,5,0,2,0,0,0,0,2,1,1,3,0,Validation
241,24,1,5,2,11,8,1,600,1250000,0,3,2,2,1,1,0,0,1,1,5,2,4,0,1,0,0,2,7,3,3,1,Test
242,42,1,3,2,6,4,1,1000,160000,0,3,1,3,1,1,0,0,1,1,3,2,4,0,1,0,0,2,2,1,1,0,Test
243,42,2,3.257647776,2,7.334741026,6,1,50,278415.0643,1,2,2,4,1,1,0,0,1,1,7,0,2,0,0,1,0,2,5,3,2,0,Validation
244,24,1,5,2,13,5,1,320,680000,,3,1,4,1,1,0,0,1,1,7,0,2,0,0,2,2,2,1,1,2,1,Test
245,42,2,4,2,6,6,1,2,135000,0,3,,,1,4,0,0,1,1,3,0,2.602510626,0,0,0,0,,,,1,0,Training
246,42,1,3,2,8,3,1,600,118000,0,3,5,1,5,2,0,0,1,1,1,2,3,0,1,0,0,1,11,10,2,0,Training
247,42,1,3,3,7,7,1,40,190000,0,3,1,3,3,1,0,0,1,1,5,2,4,0,1,0,0,2,2,1,2,0,Validation
248,42,1,3,2,6,7,1,460,150000,1,2,1,4,1,1,0,0,1,1,6,0,3,0,0,2,0,3,4,1,3,0,Test
249,42,1,2,2,7,1,1,2,100000,0,,4,4,1,1,0,0,1,1,6,0,2,0,0,2,2,0,9,9,3,0,Test
250,42,2,3,2,7,1,1,2,600000,0,,8,4,1,3,0,0,1,1,7,0,3,0,0,2,2,0,15,15,2,0,Validation
251,42,1,2,3,4,7,1,80,140000,0,,5,4,1,2,0,0,1,1,2,0,2,0,0,0,0,2,11,10,0,0,Test
252,42,1,3.257647776,2,7.334741026,1,1,960,278415.0643,1,2,,,1,6,0,0,1,1,6,0,2.415609119,0,0,0,0,,,,1,0,Test
253,42,1,4,2,10,3,1,880,200000,0,3,1,4,1,1,0,0,1,1,6,0,3,0,0,1,1,2,2,1,2,1,Test
254,42,1,3.257647776,2,7.334741026,1,1,2,278415.0643,0,,,,1,6,0,0,1,1,7,0,2.415609119,0,0,1,0,,,,1,0,Validation
255,24,1,2,2,4,6,1,1,350000,0,,,,1,6,0,0,1,1,6,0,2.210694947,0,0,1,1,,,,1,0,Training
256,42,2,4,2,9,6,1,200,650000,0,,1,4,1,1,0,0,1,1,5,0,2,0,0,2,0,2,2,1,3,0,Training
257,42,1,4,2,8,3,1,840,140000,0,3,5,4,3,2,0,0,1,1,5,0,2,0,0,1,1,2,11,10,1,0,Training
258,24,1,4,2,11,1,1,600,760000,0,3,1,1,1,1,0,0,1,1,3,1,3,0,1,0,0,2,1,1,2,1,Test
259,42,1,3,2,6,3,3,290,85000,0,,,,1,6,0,0,1,1,7,0,2.264284723,0,0,1,1,,,,0,0,Training
260,24,1,4,2,8,7,1,2,350000,0,,,,1,6,0,0,1,1,4,0,2.5467234,0,0,0,0,,,,1,0,Training
261,42,,3.257647776,7,7.334741026,7,3,2,278415.0643,0,,4,4,1,1,0,0,1,1,4,0,2,0,0,2,2,0,9,9,1,0,Test
262,42,1,3,3,4,1,3,40,80000,0,,8,4,1,3,0,0,1,1,7,0,2,0,0,1,1,1,15,15,0,0,Training
263,42,2,4,2,9,15,1,2,325000,1,2,1,2,1,1,0,0,1,1,3,1,3,0,1,0,0,2,1,1,4,0,Training
264,42,1,4,2,8,1,1,780,280000,0,,,,1,6,0,0,1,1,7,0,2.553943128,0,0,1,1,,,,1,0,Training
265,42,2,3.257647776,1,7.334741026,6,1,2,278415.0643,0,3,3,4,1,1,0,0,1,1,6,0,2,0,0,1,0,2,4,7,2,1,Validation
266,42,1,3,1,7,10,1,1200,30000,0,3,2,4,1,1,0,0,1,1,4,0,4,0,0,0,0,2,3,3,2,0,Test
267,42,1,4,2,11,3,1,1300,425000,0,3,1,3,1,1,0,0,1,1,4,3,5,0,1,0,0,2,4,1,2,1,Test
268,10,2,3,2,7,7,1,2,250000,0,,2,4,1,1,0,0,1,1,5,0,2,0,0,1,0,2,2,3,3,0,Training
269,42,2,2,1,7,9,1,2,160000,1,2,3,4,1,1,0,0,1,1,5,0,2,0,0,1,1,1,7,7,2,0,Training
270,24,1,5,2,10,8,1,1800,690000,0,3,1,4,1,1,0,0,1,1,4,0,4,0,0,1,0,3,1,1,3,1,Training
271,42,1,3,2,5,7,1,750,85000,0,3,2,1,1,1,0,0,1,1,1,2,4,0,1,0,0,1,3,3,2,0,Training
272,24,1,3.257647776,2,7.334741026,6,2,800,278415.0643,0,3,2,4,1,1,0,0,1,1,5,0,2,0,0,0,0,1,7,3,2,1,Validation
273,42,1,4,3,10,1,1,40,190000,0,3,,,1,6,0,0,1,1,1,0,2.529613289,0,0,0,0,,,,1,0,Test
274,24,1,3,3,6,8,1,200,171000,0,3,,,1,6,0,0,1,1,4,0,2.39717105,0,0,0,0,,,,1,0,Training
275,42,1,3.257647776,2,7.334741026,6,1,650,278415.0643,0,,3,4,1,1,0,0,1,1,7,0,2,0,0,1,1,1,3,7,2,0,Training
276,42,1,4,1,8,6,1,1200,5000,0,,3,3,1,1,1,0,1,2,6,2,7,0,1,0,0,2,7,7,2,0,Training
277,42,1,3,2,7,3,1,600,175000,0,3,1,4,1,1,0,0,1,1,3,0,4,0,0,0,0,3,1,1,4,1,Validation
278,42,1,2,3,5,6,1,1200,250000,,1,,,1,6,0,0,1,1,4,0,2.204202671,0,0,1,1,,,,1,0,Validation
279,42,1,4,2,7,1,1,400,135000,1,1,2,3,1,1,0,0,1,1,4,2,4,0,1,0,0,1,3,3,2,0,Training
280,42,1,4,2,6,4,1,960,160000,0,3,1,4,1,1,0,0,1,1,6,0,2,0,0,2,0,2,1,1,1,0,Training
281,24,1,3,2,8,2,1,290,300000,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,2,0,Training
282,42,1,3,2,6,7,3,80,65000,0,,,,1,6,0,0,1,1,5,0,2.408103782,0,0,1,1,,,,1,0,Test
283,10,1,3,2,6,7,1,280,100000,0,,4,4,1,1,0,0,1,1,6,0,2,0,0,2,2,0,9,9,1,0,Training
284,42,1,3,3,9,1,1,110,157000,0,3,,,1,4,0,0,1,1,7,0,2.348196476,0,0,1,1,,,,1,0,Training
285,42,2,3,2,6,5,3,2,85000,0,,,,1,4,0,0,1,1,6,9,9.313729869,0,0,1,1,,,,3,0,Validation
286,24,1,3,2,9,1,1,200,180000,1,2,1,9,1,1,0,0,1,1,5,9,9,0,0,0,0,2,1,1,2,0,Validation
287,42,2,4,2,8,4,1,720,220000,0,3,2,3,3,1,1,0,1,2,3,2,6,0,1,0,0,1,3,3,1,0,Validation
288,42,1,3,2,6,4,2,2,200000,0,,,,1,6,0,0,1,1,7,0,2.39418002,0,0,1,1,,,,1,0,Test
289,42,1,3,3,7,7,1,810,400000,0,3,2,4,1,1,0,0,1,1,3,0,2,0,0,2,2,1,6,3,2,1,Validation
290,42,1,2,1,3,7,1,1200,6000,0,,,,1,4,0,0,1,1,4,0,2.404737207,0,0,0,0,,,,2,0,Training
291,42,3,3,2,8,6,1,2,500000,0,,,,1,6,0,0,1,1,6,0,2.329625981,0,0,1,1,,,,1,0,Training
292,42,1,3.257647776,2,7.334741026,1,1,3000,278415.0643,0,,3,4,1,1,0,0,1,1,7,0,3,0,0,2,2,2,8,7,3,0,Training
293,24,1,3,2,7,5,3,280,290000,0,,,,1,4,0,0,1,1,7,9,9.134023927,0,0,1,1,,,,2,0,Training
294,42,2,3,1,6,7,3,220,80000,0,,,,1,6,0,0,1,1,5,0,2.406556697,0,0,1,1,,,,1,0,Test
295,24,2,4,2,9,5,1,2,500000,0,,4,4,1,1,0,0,1,1,7,0,3,0,0,2,2,0,9,9,4,0,Validation
296,24,1,3,3,6,7,1,280,350000,0,3,,,4,4,0,0,1,1,4,0,2.520465453,0,0,0,0,,,,2,0,Test
297,42,1,3.257647776,2,7.334741026,3,1,920,110000,0,3,1,1,1,1,0,0,1,1,2,2,4,0,1,0,0,2,2,1,2,0,Training
298,42,1,4,2,7,6,1,300,254000,,,3,4,1,1,0,0,1,1,7,0,2,0,0,2,2,2,5,7,1,0,Validation
299,24,1,3,2,7,7,1,350,380000,1,2,1,2,1,1,0,0,1,1,6,1,4,0,1,0,0,3,2,1,4,1,Training
300,42,2,3.257647776,2,7.334741026,5,1,2,278415.0643,0,3,3,3,1,1,0,0,1,1,5,3,6,0,1,1,0,2,6,7,3,0,Test
301,42,1,4,2,8,7,1,300,410000,0,3,1,4,1,1,0,0,1,1,6,0,2,0,0,1,0,2,4,1,2,1,Test
302,24,1,5,2,10,3,1,40,425000,1,2,1,2,1,1,0,0,1,1,5,2,4,0,1,0,0,2,2,1,2,1,Test
303,42,1,3,3,4,15,1,800,200000,0,3,,,1,4,0,0,1,1,3,0,2.427792366,0,0,1,1,,,,1,1,Training
304,42,1,3,3,6,1,1,1000,235000,1,2,1,4,1,1,0,0,1,1,6,0,3,0,0,0,0,3,4,1,2,0,Training
305,42,1,0,2,1,5,1,480,40000,0,,1,4,1,1,0,0,1,1,6,0,2,0,0,0,0,2,1,1,2,0,Training
306,42,2,3.257647776,2,7.334741026,6,1,2,278415.0643,1,2,1,2,1,1,0,0,1,1,6,1,3,0,1,0,0,2,2,2,2,0,Test
307,24,1,4,2,7,7,1,900,800000,0,3,4,4,1,1,0,0,1,1,5,0,2,0,0,2,2,0,9,9,2,0,Training
308,24,1,4,2,9,6,1,400,375000,0,3,3,9,4,1,0,0,1,1,6,9,9,0,0,2,2,1,7,7,3,0,Test
309,42,1,4,2,9,5,1,750,330000,0,3,4,4,1,1,0,0,1,1,4,0,3,0,0,0,0,1,8,9,2,0,Training
310,24,1,3.257647776,2,7.334741026,3,1,10,200000,0,,,,1,5,0,0,1,1,5,0,2.990721886,2,0,0,0,,,,5,0,Training
311,24,1,3,2,5,6,1,270,210000,0,,2,4,1,1,0,0,1,1,6,0,2,0,0,2,0,1,3,3,3,0,Training
312,42,1,2,2,4,9,1,2,130000,0,,5,2,1,2,0,0,1,1,4,1,2,0,1,0,0,1,10,10,3,0,Training
313,42,1,3.257647776,3,7.334741026,3,1,50,278415.0643,0,3,,,1,4,0,0,1,1,5,0,2.557365399,0,0,0,0,,,,2,0,Training
314,42,1,3.257647776,1,7.334741026,5,3,700,278415.0643,0,,,,1,4,0,0,1,1,1,0,2.415609119,0,0,0,0,,,,1,0,Training
315,24,1,3,3,7,1,1,160,75000,0,,8,4,1,3,0,0,1,2,7,0,3,0,0,1,1,2,15,15,2,0,Training
316,42,1,5,3,8,1,1,500,400000,1,2,1,4,1,1,0,0,1,1,4,0,2,0,0,2,0,2,2,1,2,0,Training
317,24,2,4,2,9,7,1,100,314000,0,3,3,4,3,1,0,0,1,1,5,0,2,0,0,1,1,2,5,7,2,1,Test
318,42,1,2,3,6,1,3,400,40000,0,,,,1,4,0,0,1,1,7,0,2.067299404,0,0,1,1,,,,0,0,Training
319,42,2,2,2,5,12,1,2,180000,0,3,,,1,5,0,0,1,1,4,0,2.353178679,2,0,2,0,,,,2,0,Validation
320,42,2,2,2,6,6,1,2,190000,,3,1,4,1,1,0,0,1,1,4,0,2,0,0,0,0,2,4,1,2,0,Validation
321,42,1,3,2,6,3,1,1000,140000,1,1,1,4,1,1,0,0,1,1,5,0,2,0,0,0,0,2,1,1,2,0,Test
322,24,1,3,3,8,5,1,800,315000,0,3,2,3,1,1,0,0,1,1,1,3,5,0,1,0,0,1,3,3,2,0,Validation
323,24,1,3,2,7,1,1,210,275000,0,3,1,3,1,1,0,0,1,1,3,3,5,0,1,0,0,2,2,1,2,0,Test
324,24,1,2,2,4,2,3,40,225000,0,,4,4,4,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,4,0,Test
325,42,2,3,2,6,3,2,2,180000,0,3,3,4,1,1,0,0,1,1,7,0,2,0,0,1,1,1,3,7,2,0,Test
326,42,1,2,2,7.334741026,1,1,640,75000,1,2,,,1,4,0,0,1,1,5,0,2.18301393,0,0,0,0,,,,1,0,Training
327,42,1,3,2,7,4,1,240,260000,0,3,1,2,1,1,0,0,1,1,4,1,3,0,1,0,0,2,1,1,2,1,Training
328,24,1,3,2,9,6,3,280,249000,0,3,,,1,6,0,0,1,1,1,0,2.33870769,0,0,0,0,,,,1,0,Training
329,42,1,3.257647776,2,7.334741026,4,1,380,278415.0643,0,,,,1,6,0,0,1,1,7,0,2.415609119,0,0,1,1,,,,1,0,Validation
330,42,2,5,2,8,5,1,2,225000,,3,1,4,1,1,0,0,1,1,6,0,2,0,0,0,0,2,1,1,2,1,Validation
331,24,2,6,2,9,8,1,2,175000,0,3,1,3,2,1,1,0,1,2,4,2,6,0,1,0,0,3,1,1,4,0,Training
332,24,1,3.257647776,2,7.334741026,6,1,400,278415.0643,0,3,,,1,6,0,0,1,1,5,0,2.557365399,0,0,1,1,,,,2,0,Validation
333,42,2,3.257647776,2,7.334741026,6,1,2,278415.0643,0,3,,,1,4,0,0,1,1,3,0,2.557365399,0,0,0,0,,,,2,0,Training
334,42,1,3.257647776,2,7.334741026,2,3,840,278415.0643,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,2,0,Validation
335,42,1,4,2,9,1,1,2,140000,0,3,2,2,1,1,0,0,1,1,5,3,5,0,1,0,0,1,3,3,1,0,Training
336,24,1,4,2,10,6,1,900,370000,0,3,2,4,1,1,0,0,1,1,7,0,2,0,0,2,0,1,3,3,2,0,Validation
337,42,1,3.257647776,2,7.334741026,8,1,1700,278415.0643,0,3,2,4,1,1,0,0,1,1,5,0,2,0,0,2,2,1,8,3,2,0,Test
338,42,1,3,2,10,4,1,900,135000,0,3,1,3,1,1,0,0,1,1,3,2,4,0,1,0,0,2,1,1,2,0,Training
339,42,2,3,2,7,2,1,70,250000,1,4,1,4,1,1,0,0,1,1,6,0,4,0,0,0,0,3,1,1,5,0,Validation
340,24,1,3.257647776,3,7.334741026,1,1,600,278415.0643,0,,7,2,1,3,1,0,1,1,7,0,3,0,1,1,1,1,14,13,2,0,Validation
341,42,3,3,2,6,1,2,2,300000,0,3,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,3,0,Training
342,42,1,4,3,8,5,1,800,127000,0,3,1,2,1,1,0,0,1,1,4,3,5,0,1,0,0,2,4,1,2,0,Validation
343,24,1,4,2,8,1,1,1200,350000,1,1,1,2,1,1,0,0,1,1,5,2,4,0,1,0,0,2,1,1,3,0,Test
344,42,1,2,2,8,5,1,550,69000,0,,3,4,1,1,0,0,1,1,5,0,2,0,0,2,0,1,3,7,2,0,Training
345,10,1,5,2,8,4,2,540,250000,,,,,1,6,0,0,1,1,7,0,2.75866387,0,0,1,1,,,,1,0,Test
346,42,1,4,2,9,7,1,600,450000,0,,2,4,1,1,0,0,1,1,6,0,2,0,0,2,0,2,2,3,3,0,Training
347,42,1,3,2,6,5,1,790,85000,0,3,,,1,7,0,0,1,1,7,0,2.406041002,4,0,2,2,,,,1,0,Training
348,42,1,4,2,8,5,1,450,180000,0,,4,9,1,1,0,0,1,1,7,9,9,0,0,2,2,0,9,9,2,0,Validation
349,24,1,2,2,7.334741026,3,1,2,80000,0,3,1,4,1,1,0,0,1,1,6,0,2,0,0,0,0,2,1,1,2,0,Training
350,10,1,3,2,7,8,1,920,225000,0,3,1,4,1,1,0,0,1,1,5,0,2,0,0,0,0,2,1,1,5,0,Test
351,42,2,3,2,6,3,1,2000,235000,0,3,1,2,1,1,0,0,1,1,5,2,4,0,1,0,0,2,4,1,2,1,Training
352,42,1,3,3,5,10,1,420,325000,0,3,1,4,1,1,0,0,1,1,4,0,2,0,0,2,2,2,5,1,2,0,Training
353,42,1,3,2,6,1,1,100,150000,0,3,1,4,1,1,0,0,1,1,7,0,2,0,0,2,2,2,1,1,2,0,Training
354,24,,2,6,4,7,1,2,110000,0,3,,,1,6,0,0,1,1,6,0,2.377204581,0,0,0,0,,,,2,0,Validation
355,42,1,3.257647776,3,7.334741026,8,1,30,278415.0643,1,2,,,4,4,0,0,2,1,5,0,2.415609119,0,0,0,0,,,,1,0,Training
356,42,1,4,2,11,1,3,320,30000,0,,3,4,1,1,0,0,1,1,7,0,2,0,0,2,2,1,8,7,2,0,Training
357,42,3,2,2,5,8,1,2,200000,0,3,2,4,1,1,0,0,1,1,5,0,2,0,0,1,0,1,3,3,3,0,Validation
358,42,1,3,2,8,3,1,320,92000,0,,,,1,6,0,0,1,1,1,0,2.371706683,0,0,0,0,,,,1,0,Training
359,42,1,3,2,8,1,1,700,55000,0,3,1,9,1,1,0,0,1,1,5,9,9,0,1,0,0,2,1,1,2,0,Training
360,24,1,4,2,12,7,1,600,1200000,,3,1,2,1,1,0,0,1,1,5,2,4,0,1,0,0,2,4,1,3,1,Test
361,10,1,3,2,5,6,1,250,250000,0,,7,4,1,3,0,0,1,1,6,0,2,0,0,1,0,2,14,13,1,0,Training
362,42,2,4,2,10,8,2,2,250000,0,3,3,4,1,1,0,0,1,1,5,0,2,0,0,2,2,1,3,7,2,0,Test
363,24,1,4,2,8,7,3,3000,190000,0,,,,1,6,0,0,1,1,5,9,9.187401945,0,0,1,1,,,,1,0,Training
364,42,1,4,2,7,4,1,190,1813000,0,,,,1,6,0,0,1,1,7,0,2.412637252,0,0,1,1,,,,1,0,Training
365,42,1,3,2,6,3,1,800,100000,,,5,4,1,2,0,0,1,1,4,0,2,0,0,1,1,2,10,10,3,0,Training
366,42,1,4,2,8,4,1,800,175000,0,3,1,4,1,1,0,0,1,1,7,0,3,0,0,1,0,3,2,1,3,0,Test
367,42,1,3,2,8,1,1,60,85000,0,,1,2,1,1,0,0,1,1,5,2,4,0,1,0,0,2,4,1,3,0,Test
368,42,1,3,2,6,3,1,360,400000,,2,1,2,1,1,0,0,1,1,4,4,6,0,1,0,0,2,2,1,2,0,Training
369,42,1,3.257647776,2,7.334741026,1,2,600,278415.0643,0,,,,1,6,0,0,1,1,5,0,2.415609119,0,0,1,0,,,,1,0,Validation
370,24,1,3,1,5,5,1,1100,10000,0,,7,4,1,3,0,0,1,1,4,0,2,4,0,2,1,1,13,13,3,0,Validation
371,10,1,6,2,15,1,1,1000,700000,0,3,2,2,1,1,0,0,1,1,5,3,5,0,1,0,0,1,3,3,3,0,Training
372,42,1,3,2,4,1,1,310,180000,,,,,1,4,0,0,1,1,7,0,2.429855146,0,0,0,0,,,,1,0,Validation
373,24,1,3,2,5,5,1,870,80000,1,1,8,4,1,3,0,0,1,1,7,0,4,0,0,2,1,2,15,15,3,1,Training
374,42,1,4,2,10,1,1,2,60000,0,,3,4,1,1,0,0,1,1,6,0,3,0,0,1,0,2,7,7,2,0,Validation
375,42,2,4,2,9,12,1,400,500000,0,3,,,1,4,0,0,1,1,2,0,2.51444638,0,0,1,1,,,,1,0,Training
376,42,1,3,2,8,3,3,2,200000,,3,1,4,1,1,0,0,1,1,7,0,2,0,0,2,2,2,1,1,2,0,Training
377,24,1,4,3,8,8,1,430,200000,1,2,7,4,1,3,0,0,1,1,5,0,2,0,0,0,0,2,13,13,2,0,Test
378,42,2,2,2,4,6,3,460,170000,,,2,4,1,1,0,0,1,1,5,0,2,0,0,2,2,1,6,3,2,0,Training
379,24,1,3,3,6,7,1,200,200000,0,,,,1,6,0,0,1,1,4,0,2.39418002,0,0,1,1,,,,1,0,Training
380,10,1,3,1,6,6,1,1,45000,0,,,,1,6,0,0,1,1,4,9,9.03434287,0,0,1,1,,,,1,0,Test
381,42,1,4,2,8,1,1,1200,60000,0,3,2,2,1,1,0,0,1,1,3,1,4,0,1,0,0,3,4,3,6,0,Test
382,42,2,3,2,6,7,1,2,100000,0,,1,2,1,1,0,0,1,1,5,1,3,0,1,0,0,2,1,1,1,0,Training
383,24,2,4,2,8,7,1,2,375000,0,3,1,2,1,1,0,0,1,1,6,1,6,0,1,0,0,3,2,1,3,1,Training
384,42,1,3.257647776,1,7.334741026,5,1,1,278415.0643,0,,7,1,1,3,0,0,1,1,3,1,2,4,1,0,0,1,14,13,2,0,Training
385,42,1,3,2,6,1,1,2,60000,0,,3,9,1,1,0,0,1,1,7,9,9,0,0,2,2,1,8,7,3,0,Validation
386,42,1,1,3,6,1,1,720,110000,0,3,,,1,7,0,0,1,1,3,9,8.76614197,4,0,0,0,,,,2,0,Validation
387,42,1,3,2,6,3,1,90,145000,0,3,,,1,4,0,0,1,1,3,0,2.541608943,0,0,0,0,,,,2,0,Training
388,24,1,4,2,9,4,1,560,430000,0,3,4,4,1,1,0,0,1,1,5,0,2,0,0,2,0,1,6,9,1,0,Training
389,24,1,5,2,14,1,1,100,1000000,0,3,1,2,1,1,0,0,1,1,5,2,4,0,1,0,0,2,5,1,3,1,Training
390,24,1,4,2,7,4,1,1200,180000,1,2,1,9,1,1,0,0,1,1,4,9,9,0,1,1,1,2,1,1,2,1,Training
391,42,1,4,2,10,4,1,500,200000,,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,2,0,Validation
392,42,1,4,2,10,1,1,530,310000,0,3,1,1,1,1,0,0,1,1,3,2,4,0,1,0,0,2,1,1,3,0,Training
393,42,2,3,2,11,7,1,2,320000,1,2,1,2,1,1,0,0,1,1,5,3,5,0,1,0,0,2,1,1,2,0,Test
394,24,2,6,2,18,8,1,2,1250000,1,2,1,2,1,1,0,0,1,1,4,3,5,0,1,0,0,2,1,1,4,1,Training
395,42,1,3.257647776,2,7.334741026,1,1,1800,278415.0643,1,2,1,4,1,1,0,0,1,1,5,0,2,0,0,0,0,2,1,1,2,0,Validation
396,10,1,4,2,9,6,1,600,250000,0,3,4,4,4,1,0,0,1,1,6,0,2,0,0,2,2,0,9,9,2,0,Training
397,42,2,3,2,6,6,1,2,125000,0,3,1,4,1,1,0,0,1,1,5,0,2,0,0,0,0,2,1,1,2,0,Training
